,type,id,status,description,amount,account,balance,direction,class,institution,connection,enrich,transactionDate,postDate,subClass.title,subClass.code,links.self,links.account,links.institution,links.connection,subClass
254,transaction,4deb6acd-d6a8-4f29-b360-e1c1a94c2793,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 02/06/2020,-5.47,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-06-03T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/4deb6acd-d6a8-4f29-b360-e1c1a94c2793,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
255,transaction,bda9be32-72b2-4ac0-b404-481aab8354f5,posted,LIQUOR EMPORIUM ALEXANDRIA NS AUS Card xx7381 Value Date: 02/06/2020,-10.13,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-06-03T00:00:00Z,Specialised Food Retailing,412,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/bda9be32-72b2-4ac0-b404-481aab8354f5,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
256,transaction,e65c37f7-6250-4f1c-b8db-fc3a11cd0334,posted,BP 0408 AUS Card xx7381 Value Date: 31/05/2020,-43.83,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-06-02T00:00:00Z,Fuel Retailing,400,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/e65c37f7-6250-4f1c-b8db-fc3a11cd0334,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
257,transaction,30bc714c-cddb-4b98-92f1-637e7e2ca8ad,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 26/05/2020,-213.05,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-05-27T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/30bc714c-cddb-4b98-92f1-637e7e2ca8ad,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
258,transaction,ccd2b780-0bf9-47f7-a586-770b14069b0d,posted,"PAYMENT RECEIVED, THANK YOU",914.45,284eeb87-2bf3-4709-ba09-4e9527d15322,,credit,transfer,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-05-25T00:00:00Z,,,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/ccd2b780-0bf9-47f7-a586-770b14069b0d,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
259,transaction,59206948-24ba-4585-b898-1d9c864bc356,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 22/05/2020,-183.13,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-05-23T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/59206948-24ba-4585-b898-1d9c864bc356,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
260,transaction,4bd940be-5241-4bd2-b350-17c589294186,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 21/05/2020,-183.53,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-05-23T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/4bd940be-5241-4bd2-b350-17c589294186,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
261,transaction,eb44eae4-979f-46ff-9b8d-8bd86b62916d,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 21/05/2020,-23.86,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-05-22T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/eb44eae4-979f-46ff-9b8d-8bd86b62916d,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
262,transaction,fc6e444f-5960-4220-a6d8-ec5e8b49cd61,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 21/05/2020,-23.59,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-05-22T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/fc6e444f-5960-4220-a6d8-ec5e8b49cd61,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
263,transaction,12f808da-fae5-4cb9-8226-2658d2b8c170,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 18/05/2020,-157.46,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-05-20T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/12f808da-fae5-4cb9-8226-2658d2b8c170,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
264,transaction,0bfa40ee-fbd4-4035-a121-c5b154d1d9b6,posted,PANCAKES ON THE ROCKS MERMAID BEACH AUS Card xx7381 Value Date: 17/05/2020,-34.81,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-05-19T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/0bfa40ee-fbd4-4035-a121-c5b154d1d9b6,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
265,transaction,8f6b7639-480c-41a3-9c88-8de34f924670,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 15/05/2020,-119.80,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-05-15T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/8f6b7639-480c-41a3-9c88-8de34f924670,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
266,transaction,69705dbb-930d-4d5f-9962-88238acb8458,posted,INTEREST ON CASH ADV,-4.58,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-05-13T00:00:00Z,Auxiliary Finance and Investment Services,641,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/69705dbb-930d-4d5f-9962-88238acb8458,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
267,transaction,bed12c3b-9785-4bf3-ab8a-f92933a5fff5,posted,BP 0408 AUS Card xx7381 Value Date: 12/05/2020,-113.09,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-05-12T00:00:00Z,Fuel Retailing,400,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/bed12c3b-9785-4bf3-ab8a-f92933a5fff5,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
268,transaction,9002c22c-8f8c-4ae6-ae98-94642ede1748,posted,INTEREST CHARGES,-26.41,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-05-12T00:00:00Z,Unknown,0,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/9002c22c-8f8c-4ae6-ae98-94642ede1748,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
269,transaction,78a7c6fa-009c-4f82-8865-af480c7f5e97,posted,"PAYMENT RECEIVED, THANK YOU",673.08,284eeb87-2bf3-4709-ba09-4e9527d15322,,credit,transfer,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-05-11T00:00:00Z,,,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/78a7c6fa-009c-4f82-8865-af480c7f5e97,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
270,transaction,6152f2b6-5283-4063-8c02-4b995a402adf,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 10/05/2020,-85.84,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-05-10T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/6152f2b6-5283-4063-8c02-4b995a402adf,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
271,transaction,9dc435eb-039e-4672-b74c-761b1654be00,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 08/05/2020,-12.29,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-05-10T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/9dc435eb-039e-4672-b74c-761b1654be00,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
272,transaction,855ab5ee-8fae-4245-b3c2-1a34f74d5b5c,posted,BP 0408 AUS Card xx7381 Value Date: 05/05/2020,-74.17,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-05-07T00:00:00Z,Fuel Retailing,400,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/855ab5ee-8fae-4245-b3c2-1a34f74d5b5c,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
273,transaction,a7152e3a-0773-4e0b-8a9a-805a3ad1b92e,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 07/05/2020,-60.14,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-05-07T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/a7152e3a-0773-4e0b-8a9a-805a3ad1b92e,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
274,transaction,38a33105-356f-43ff-98fd-cf4da75a3671,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 06/05/2020,-9.63,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-05-07T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/38a33105-356f-43ff-98fd-cf4da75a3671,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
275,transaction,bd3748ed-7b34-4986-b853-658cd66520bd,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 04/05/2020,-8.17,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-05-06T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/bd3748ed-7b34-4986-b853-658cd66520bd,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
276,transaction,f801d12d-185e-4bd2-bc89-0b06a108fa1a,posted,LIQUOR EMPORIUM ALEXANDRIA NS AUS Card xx7381 Value Date: 03/05/2020,-13.56,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-05-05T00:00:00Z,Specialised Food Retailing,412,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/f801d12d-185e-4bd2-bc89-0b06a108fa1a,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
277,transaction,1cc3c3ce-ae7d-4648-a411-82af1b18a73d,posted,LIQUOR EMPORIUM ALEXANDRIA NS AUS Card xx7381 Value Date: 03/05/2020,-8.48,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-05-03T00:00:00Z,Specialised Food Retailing,412,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/1cc3c3ce-ae7d-4648-a411-82af1b18a73d,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
278,transaction,0e88c729-dfdb-4883-b1b7-4e195abf3014,posted,LIQUOR EMPORIUM ALEXANDRIA NS AUS Card xx7381 Value Date: 02/05/2020,-8.38,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-05-03T00:00:00Z,Specialised Food Retailing,412,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/0e88c729-dfdb-4883-b1b7-4e195abf3014,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
279,transaction,6b310e75-e78c-45a6-94aa-708492103fdc,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 26/04/2020,-222.40,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-04-28T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/6b310e75-e78c-45a6-94aa-708492103fdc,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
280,transaction,4ed11ed6-994e-406a-9e1b-e1d6aeaa21cb,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 24/04/2020,-197.74,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-04-25T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/4ed11ed6-994e-406a-9e1b-e1d6aeaa21cb,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
281,transaction,3f6bbf5e-cb36-4ea5-a0cf-b3c4c4829a52,posted,PANCAKES ON THE ROCKS MERMAID BEACH AUS Card xx7381 Value Date: 24/04/2020,-43.65,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-04-24T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/3f6bbf5e-cb36-4ea5-a0cf-b3c4c4829a52,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
282,transaction,81e85a86-86f9-4655-9fb2-1744f48b3cbc,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 22/04/2020,-186.61,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-04-23T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/81e85a86-86f9-4655-9fb2-1744f48b3cbc,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
283,transaction,7bcd3ffa-361e-4790-82df-d46e5b367914,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 21/04/2020,-174.89,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-04-22T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/7bcd3ffa-361e-4790-82df-d46e5b367914,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
284,transaction,343ec0c0-63db-4411-a896-70aa4bb48513,posted,WOOLWORTHS 1364 AUS Card xx7381 Value Date: 19/04/2020,-168.53,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-04-21T00:00:00Z,Supermarket and Grocery Stores,411,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/343ec0c0-63db-4411-a896-70aa4bb48513,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
285,transaction,a0bd50b8-f229-4ee9-8066-196dfebb8ceb,posted,"PAYMENT RECEIVED, THANK YOU",822.06,284eeb87-2bf3-4709-ba09-4e9527d15322,,credit,transfer,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-04-20T00:00:00Z,,,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/a0bd50b8-f229-4ee9-8066-196dfebb8ceb,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
286,transaction,3772c9dc-a192-4156-a431-27e4d04525d7,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 18/04/2020,-21.15,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-04-19T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/3772c9dc-a192-4156-a431-27e4d04525d7,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
287,transaction,d8f476c0-3a3d-40b7-bd14-c9b627d67f0e,posted,PANCAKES ON THE ROCKS MERMAID BEACH AUS Card xx7381 Value Date: 17/04/2020,-33.50,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-04-18T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/d8f476c0-3a3d-40b7-bd14-c9b627d67f0e,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
288,transaction,3bcf11fb-eced-47f1-aced-85a99841a394,posted,LIQUOR EMPORIUM ALEXANDRIA NS AUS Card xx7381 Value Date: 18/04/2020,-48.77,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-04-18T00:00:00Z,Specialised Food Retailing,412,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/3bcf11fb-eced-47f1-aced-85a99841a394,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
289,transaction,f88cb6ab-1bbb-4b1e-b053-8f0fe923d8e7,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 17/04/2020,-19.89,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-04-18T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/f88cb6ab-1bbb-4b1e-b053-8f0fe923d8e7,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
290,transaction,b6a65491-cd14-474c-9dc1-85cd07f9b95b,posted,IMPRESSO CAFE MELBOURNE AUS Card xx7381 Value Date: 15/04/2020,-18.66,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-04-17T00:00:00Z,"Cafes, Restaurants and Takeaway Food Services",451,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/b6a65491-cd14-474c-9dc1-85cd07f9b95b,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
291,transaction,b65f8a07-d8d8-4632-bc2a-3a3f714863f1,posted,LIQUOR EMPORIUM ALEXANDRIA NS AUS Card xx7381 Value Date: 15/04/2020,-41.03,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-04-15T00:00:00Z,Specialised Food Retailing,412,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/b65f8a07-d8d8-4632-bc2a-3a3f714863f1,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
292,transaction,075d7412-0de9-468c-a89e-157c1e53bdf8,posted,"PAYMENT RECEIVED, THANK YOU",737.42,284eeb87-2bf3-4709-ba09-4e9527d15322,,credit,transfer,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-04-15T00:00:00Z,,,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/075d7412-0de9-468c-a89e-157c1e53bdf8,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
293,transaction,0b8226a4-0865-40be-9985-5d46ab9a742c,posted,BP 0408 AUS Card xx7381 Value Date: 13/04/2020,-120.59,284eeb87-2bf3-4709-ba09-4e9527d15322,,debit,payment,AU00000,3f8b9a28-c196-44aa-afc8-79b2663a274d,,,2022-04-14T00:00:00Z,Fuel Retailing,400,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/transactions/0b8226a4-0865-40be-9985-5d46ab9a742c,https://au-api.basiq.io/users/9ba0746e-db74-46e0-8b97-968b44ff004e/accounts/284eeb87-2bf3-4709-ba09-4e9527d15322,https://au-api.basiq.io/institutions/AU00000,,
